transaction_id,customer_name,product,quantity,price,total,purchase_date
352,Joseph Castro,Headphones,1,€ 278.35,€ 278.35,31/01/2024
353,Lisa Cox,Keyboard,4,$ 1520.37,$ 6081.48,02/01/2024
354,James Roberts,Monitor,2,$ 676.43,$ 1352.86,01/01/2024
355,Kyle Nelson,Monitor,3,€ 84.15,€ 252.45,30/01/2024
356,Ryan Beasley,Mouse,2,$ 1646.2,$ 3292.4,28/01/2024
357,Todd Johnson,Mouse,5,$ 1159.21,$ 5796.05,13/01/2024
358,Tiffany Stevenson,Mouse,4,€ 1696.47,€ 6785.88,11/01/2024
359,Terri Gonzales,Keyboard,2,$ 1187.51,$ 2375.02,15/01/2024
360,Misty Smith,Phone,2,$ 1737.4,$ 3474.8,05/01/2024
361,Tiffany Smith,Phone,2,€ 511.3,€ 1022.6,25/01/2024
362,Sherry Petersen,Headphones,4,$ 534.95,$ 2139.8,08/01/2024
363,Richard Gross,Tablet,3,€ 508.67,€ 1526.01,12/01/2024
364,Mark Yoder,Laptop,5,$ 1454.92,$ 7274.6,02/01/2024
365,Eric Brown,Tablet,1,$ 1861.47,$ 1861.47,01/01/2024
366,Pamela Brown,Mouse,2,$ 841.4,$ 1682.8,11/01/2024
367,Doris Patterson,Laptop,3,$ 952.01,$ 2856.03,30/01/2024
368,Scott Meza,Mouse,1,€ 164.22,€ 164.22,08/01/2024
369,Kathleen Cruz,Laptop,1,$ 781.03,$ 781.03,13/01/2024
370,Pamela Johnson,Headphones,4,€ 1909.74,€ 7638.96,08/01/2024
371,Larry Williams,Headphones,4,€ 987.88,€ 3951.52,11/01/2024
372,Jesse Levy,Keyboard,1,€ 606.71,€ 606.71,07/01/2024
373,Dan Glover,Keyboard,3,$ 1484.82,$ 4454.46,30/01/2024
374,James Davidson,Keyboard,3,$ 1943.0,$ 5829.0,08/01/2024
375,Bryan Jimenez,Laptop,2,€ 1248.13,€ 2496.26,25/01/2024
376,Joanna Wood,Laptop,3,$ 510.3,$ 1530.9,05/01/2024
377,Beth Taylor,Tablet,4,$ 1263.75,$ 5055.0,21/01/2024
378,Scott Clark,Headphones,2,€ 1101.07,€ 2202.14,10/01/2024
379,Melanie Robinson,Laptop,4,€ 1571.68,€ 6286.72,15/01/2024
380,Daniel Kerr,Laptop,5,$ 1001.5,$ 5007.5,26/01/2024
381,Shawn Nelson,Phone,2,€ 1161.09,€ 2322.18,20/01/2024
382,Veronica Riddle,Keyboard,5,€ 1380.15,€ 6900.75,19/01/2024
383,Terry Gomez,Monitor,2,$ 130.08,$ 260.16,21/01/2024
384,Sarah Nicholson,Headphones,3,$ 82.08,$ 246.24,23/01/2024
385,Alicia Gonzales,Mouse,2,$ 1767.87,$ 3535.74,02/01/2024
386,Michael Frazier,Keyboard,5,$ 1879.52,$ 9397.6,08/01/2024
387,Cindy Blevins,Tablet,2,$ 323.64,$ 647.28,26/01/2024
388,Francisco Vargas,Mouse,2,€ 1163.03,€ 2326.06,24/01/2024
389,Michele Campbell,Mouse,2,$ 1282.34,$ 2564.68,17/01/2024
390,Heather Martinez,Headphones,1,€ 514.71,€ 514.71,29/01/2024
391,Brandon Gonzales,Monitor,1,$ 951.25,$ 951.25,05/01/2024
392,Mark Sanchez,Mouse,2,$ 1422.34,$ 2844.68,24/01/2024
393,Todd Mcbride,Tablet,4,€ 186.35,€ 745.4,31/01/2024
394,Whitney Pope,Keyboard,2,$ 1606.86,$ 3213.72,01/01/2024
395,Jonathan West,Mouse,4,€ 165.02,€ 660.08,26/01/2024
396,Heidi Patrick,Mouse,3,$ 1840.02,$ 5520.06,11/01/2024
397,Scott Avila,Keyboard,1,$ 1521.59,$ 1521.59,30/01/2024
398,Brandy Dawson,Keyboard,5,€ 74.35,€ 371.75,26/01/2024
399,Hannah Morgan,Tablet,5,$ 497.15,$ 2485.75,20/01/2024
400,Kyle Chambers,Keyboard,1,$ 166.54,$ 166.54,07/01/2024
401,Timothy Chan,Laptop,1,$ 653.18,$ 653.18,26/01/2024
402,Carrie Greene,Keyboard,5,$ 1011.02,$ 5055.1,25/01/2024
403,Nicholas Burnett,Tablet,2,$ 659.59,$ 1319.18,02/01/2024
404,Brian Jimenez,Headphones,5,$ 1876.73,$ 9383.65,17/01/2024
405,Robert Rodriguez,Monitor,3,€ 505.71,€ 1517.13,29/01/2024
406,Patrick Gonzales,Tablet,2,€ 275.42,€ 550.84,18/01/2024
407,Wendy Brady,Tablet,4,$ 877.69,$ 3510.76,17/01/2024
408,Patrick Cruz,Keyboard,2,€ 1936.33,€ 3872.66,06/01/2024
409,Rachel Evans,Mouse,5,€ 1891.03,€ 9455.15,02/01/2024
410,Brenda Barker,Laptop,2,$ 360.5,$ 721.0,20/01/2024
411,Haley Gilbert,Keyboard,2,$ 1861.0,$ 3722.0,12/01/2024
412,Jean Wilkerson,Keyboard,1,$ 1254.47,$ 1254.47,19/01/2024
413,Raymond Weaver,Monitor,5,$ 487.56,$ 2437.8,07/01/2024
414,Donna Summers,Headphones,4,€ 1981.07,€ 7924.28,27/01/2024
415,Barbara Smith,Keyboard,1,$ 1818.59,$ 1818.59,12/01/2024
416,Gwendolyn Chambers,Monitor,5,$ 1851.71,$ 9258.55,27/01/2024
417,Jeffrey Rojas,Monitor,2,€ 1958.04,€ 3916.08,08/01/2024
418,Caitlin Stewart,Laptop,3,€ 532.19,€ 1596.57,30/01/2024
419,Steven Alvarez,Laptop,3,€ 831.19,€ 2493.57,02/01/2024
420,Taylor Leonard,Monitor,5,$ 746.24,$ 3731.2,13/01/2024
421,Ashley Moreno,Headphones,1,€ 827.47,€ 827.47,07/01/2024
422,Christopher Young,Headphones,3,€ 465.96,€ 1397.88,23/01/2024
423,Dennis Jackson,Mouse,1,€ 710.15,€ 710.15,23/01/2024
424,Jeffrey Ross,Laptop,2,$ 1834.32,$ 3668.64,01/01/2024
425,James Zimmerman,Mouse,3,€ 1336.48,€ 4009.44,02/01/2024
426,Laura Macias MD,Headphones,3,$ 926.27,$ 2778.81,23/01/2024
427,Mr. Nicholas Jenkins,Keyboard,5,€ 484.53,€ 2422.65,17/01/2024
428,Justin Clark,Laptop,2,€ 760.72,€ 1521.44,19/01/2024
429,Jennifer Manning,Headphones,3,€ 692.22,€ 2076.66,06/01/2024
430,Joseph Lopez,Keyboard,3,$ 1038.86,$ 3116.58,04/01/2024
431,Monica Vasquez,Headphones,3,€ 1133.49,€ 3400.47,11/01/2024
432,Carl Scott,Keyboard,2,€ 317.39,€ 634.78,04/01/2024
433,Tyler Farmer,Headphones,5,$ 1866.82,$ 9334.1,19/01/2024
434,Brandon Morris,Monitor,2,$ 435.96,$ 871.92,26/01/2024
435,Kristen Jones,Mouse,5,$ 285.0,$ 1425.0,06/01/2024
436,Matthew Mendez III,Laptop,4,€ 1546.68,€ 6186.72,08/01/2024
437,Brandon Parrish,Laptop,5,€ 356.13,€ 1780.65,30/01/2024
438,Melanie Riddle,Tablet,4,€ 1272.13,€ 5088.52,05/01/2024
439,Amanda Harris,Keyboard,1,$ 635.69,$ 635.69,19/01/2024
440,Jay Fisher,Mouse,4,€ 1528.34,€ 6113.36,09/01/2024
441,Kristopher Allen DDS,Headphones,1,€ 1902.23,€ 1902.23,16/01/2024
442,Bonnie Nguyen,Mouse,3,€ 1861.89,€ 5585.67,31/01/2024
443,Stacy Stephens,Monitor,3,$ 1227.25,$ 3681.75,29/01/2024
444,Raven Winters,Monitor,3,€ 414.2,€ 1242.6,02/01/2024
445,Aaron Martinez,Tablet,5,€ 663.71,€ 3318.55,23/01/2024
446,Nicholas Miller,Phone,5,€ 836.14,€ 4180.7,02/01/2024
447,Jason Brown,Monitor,1,€ 587.64,€ 587.64,14/01/2024
448,Michael Singh,Tablet,3,$ 1099.91,$ 3299.73,27/01/2024
449,Victoria Heath,Laptop,5,$ 1387.35,$ 6936.75,25/01/2024
450,Michael Jenkins,Keyboard,2,€ 964.11,€ 1928.22,26/01/2024
451,Amanda Sawyer,Laptop,4,$ 1349.42,$ 5397.68,01/01/2024
452,Robert Vargas,Mouse,5,$ 933.37,$ 4666.85,23/01/2024
453,Lindsey Carroll,Keyboard,2,$ 1609.88,$ 3219.76,10/01/2024
454,Autumn Washington,Monitor,1,€ 969.91,€ 969.91,18/01/2024
455,Mike Hunter,Monitor,5,€ 349.43,€ 1747.15,24/01/2024
456,David Lambert,Tablet,3,€ 1632.81,€ 4898.43,27/01/2024
457,Christopher Dawson,Headphones,2,$ 572.55,$ 1145.1,30/01/2024
458,Holly Sparks,Laptop,2,$ 1533.98,$ 3067.96,20/01/2024
459,Kathy Rodriguez,Mouse,5,€ 516.14,€ 2580.7,19/01/2024
460,Jessica Moran,Headphones,2,$ 69.48,$ 138.96,18/01/2024
461,Michael Chase,Keyboard,2,$ 1975.89,$ 3951.78,06/01/2024
462,Charles Watson,Tablet,4,$ 1960.53,$ 7842.12,30/01/2024
463,Gregory Thompson MD,Tablet,4,$ 392.09,$ 1568.36,25/01/2024
464,Tonya Trujillo,Keyboard,1,$ 350.27,$ 350.27,10/01/2024
465,Connie Young,Headphones,4,€ 336.29,€ 1345.16,01/01/2024
466,Cassidy Allen,Laptop,2,€ 186.5,€ 373.0,26/01/2024
467,Jeffrey Wells,Mouse,5,$ 1137.43,$ 5687.15,24/01/2024
468,Adam Rich,Tablet,1,$ 864.18,$ 864.18,27/01/2024
469,Duane Anderson,Tablet,5,€ 236.28,€ 1181.4,20/01/2024
470,Stephanie Ortega,Headphones,5,€ 1049.96,€ 5249.8,29/01/2024
471,Steven Williams,Monitor,5,€ 182.36,€ 911.8,08/01/2024
472,Christopher Ford,Headphones,1,$ 560.32,$ 560.32,30/01/2024
473,John Castillo,Monitor,5,€ 661.58,€ 3307.9,25/01/2024
474,Max Sanford,Phone,5,$ 500.07,$ 2500.35,25/01/2024
475,Brian Beard,Headphones,2,€ 1117.36,€ 2234.72,26/01/2024
476,Cheryl Knight,Mouse,2,$ 1456.28,$ 2912.56,09/01/2024
477,Ronnie Villa,Phone,1,€ 1900.27,€ 1900.27,10/01/2024
478,Amanda Huynh,Mouse,5,€ 927.02,€ 4635.1,10/01/2024
479,Rachel Davis,Tablet,3,$ 1209.59,$ 3628.77,18/01/2024
480,Paula Reynolds,Phone,3,€ 1035.49,€ 3106.47,31/01/2024
481,Deborah Owens,Mouse,3,€ 594.53,€ 1783.59,31/01/2024
482,Jimmy Meyer,Headphones,5,$ 1497.78,$ 7488.9,06/01/2024
483,David Myers,Tablet,3,€ 1689.36,€ 5068.08,16/01/2024
484,Lauren Rice,Keyboard,5,$ 210.68,$ 1053.4,04/01/2024
485,Shannon Orozco,Mouse,1,$ 1965.27,$ 1965.27,04/01/2024
486,Joseph Reynolds,Monitor,1,€ 1149.69,€ 1149.69,24/01/2024
487,April Castro,Mouse,2,$ 383.46,$ 766.92,11/01/2024
488,Nicholas Ferguson,Monitor,2,$ 704.35,$ 1408.7,31/01/2024
489,John King,Monitor,3,$ 1614.04,$ 4842.12,15/01/2024
490,Hector Franklin,Keyboard,3,$ 1825.67,$ 5477.01,03/01/2024
491,Kimberly Hill,Phone,4,$ 1475.75,$ 5903.0,11/01/2024
492,Harry Smith,Monitor,1,€ 817.99,€ 817.99,14/01/2024
493,Joann Morton,Tablet,3,€ 1900.67,€ 5702.01,12/01/2024
494,Kayla Miller,Tablet,5,$ 1284.98,$ 6424.9,10/01/2024
495,Roger Cohen,Mouse,2,€ 381.77,€ 763.54,19/01/2024
496,Daniel Martinez,Tablet,5,€ 1494.37,€ 7471.85,30/01/2024
497,Mary Campbell,Mouse,4,$ 1596.86,$ 6387.44,02/01/2024
498,John Diaz,Mouse,3,$ 665.85,$ 1997.55,24/01/2024
499,Jared Parker,Headphones,3,$ 834.81,$ 2504.43,07/01/2024
500,Rebecca Marsh,Headphones,5,$ 1225.97,$ 6129.85,06/01/2024
501,Trevor Mclaughlin,Phone,4,$ 1350.37,$ 5401.48,14/01/2024
502,Teresa Diaz,Laptop,2,$ 1078.09,$ 2156.18,05/01/2024
503,Jacob Lozano,Mouse,5,$ 1316.11,$ 6580.55,03/01/2024
504,Lisa Avila,Headphones,5,$ 384.89,$ 1924.45,15/01/2024
505,Tyler Evans,Monitor,2,$ 1568.46,$ 3136.92,31/01/2024
506,Teresa Booth,Phone,3,€ 173.23,€ 519.69,11/01/2024
507,Richard Barron,Mouse,3,€ 1185.79,€ 3557.37,18/01/2024
508,Olivia Weaver,Mouse,5,€ 697.22,€ 3486.1,04/01/2024
509,Kevin Frazier,Monitor,2,$ 920.72,$ 1841.44,26/01/2024
510,Michelle Perry,Monitor,3,€ 1434.36,€ 4303.08,28/01/2024
511,Lori Anderson,Headphones,5,$ 1925.84,$ 9629.2,15/01/2024
512,Brandon Nelson,Monitor,2,$ 1231.14,$ 2462.28,02/01/2024
513,Kenneth Mcdaniel,Mouse,4,$ 453.04,$ 1812.16,04/01/2024
514,Aaron Goodwin,Headphones,2,$ 1802.32,$ 3604.64,24/01/2024
515,Jennifer Rosales,Mouse,5,€ 1496.57,€ 7482.85,25/01/2024
516,James Robinson,Keyboard,2,$ 1392.06,$ 2784.12,15/01/2024
517,Jose Wang,Mouse,1,$ 1833.05,$ 1833.05,05/01/2024
518,Brandon Morgan,Mouse,1,$ 1389.9,$ 1389.9,19/01/2024
519,Tonya Oliver,Headphones,2,€ 176.97,€ 353.94,09/01/2024
520,Brooke Lang,Mouse,4,€ 820.42,€ 3281.68,09/01/2024
521,Christopher Chandler,Phone,2,€ 1997.24,€ 3994.48,14/01/2024
522,Rebekah Clayton,Keyboard,1,$ 281.43,$ 281.43,03/01/2024
523,Christine Duran,Phone,3,$ 1810.17,$ 5430.51,13/01/2024
524,Carl Gomez,Laptop,3,€ 975.22,€ 2925.66,21/01/2024
525,Kristina Fleming,Monitor,5,$ 463.56,$ 2317.8,31/01/2024
526,Phillip Price,Mouse,4,$ 249.31,$ 997.24,03/01/2024
527,Ashley Lewis,Laptop,2,$ 1988.0,$ 3976.0,03/01/2024
528,Michael Walters,Laptop,2,$ 987.97,$ 1975.94,03/01/2024
529,Jacob Compton,Monitor,3,€ 1520.06,€ 4560.18,12/01/2024
530,Jeffrey Conner,Keyboard,3,$ 1645.74,$ 4937.22,17/01/2024
531,Karen Lee,Headphones,2,$ 1491.69,$ 2983.38,12/01/2024
532,Melissa Jordan,Laptop,1,$ 1302.24,$ 1302.24,12/01/2024
533,Elizabeth Kennedy,Laptop,4,$ 1788.0,$ 7152.0,17/01/2024
534,Dr. Dana Ochoa,Monitor,3,$ 777.06,$ 2331.18,15/01/2024
535,Cheryl Mack,Tablet,1,€ 1556.46,€ 1556.46,25/01/2024
536,Sarah Reilly,Tablet,1,$ 1155.81,$ 1155.81,21/01/2024
537,Bryan Murray DVM,Keyboard,3,€ 1549.4,€ 4648.2,26/01/2024
538,Tamara Perez,Headphones,5,€ 224.49,€ 1122.45,25/01/2024
539,Chris Randolph,Phone,4,$ 690.33,$ 2761.32,06/01/2024
540,Joseph Crawford,Tablet,5,€ 1349.97,€ 6749.85,04/01/2024
541,Mark Owens,Keyboard,5,€ 548.31,€ 2741.55,04/01/2024
542,Christopher Brown,Headphones,2,€ 263.47,€ 526.94,12/01/2024
543,Calvin Jackson,Laptop,3,$ 707.08,$ 2121.24,07/01/2024
544,Randy Martin,Monitor,4,$ 1966.43,$ 7865.72,01/01/2024
545,Dustin Johnson,Tablet,5,€ 275.81,€ 1379.05,18/01/2024
546,James Perez,Keyboard,4,$ 1398.85,$ 5595.4,11/01/2024
547,Kimberly Hess,Phone,4,$ 1749.38,$ 6997.52,19/01/2024
548,Franklin Bright,Mouse,5,€ 730.7,€ 3653.5,20/01/2024
549,Laurie Huber,Tablet,4,$ 1240.6,$ 4962.4,21/01/2024
550,Deborah Williams,Keyboard,3,$ 425.43,$ 1276.29,22/01/2024
551,Karen Nguyen,Monitor,3,€ 1861.37,€ 5584.11,14/01/2024
552,Roberta Barnes,Mouse,1,$ 122.4,$ 122.4,18/01/2024
553,Molly Blackwell,Phone,3,$ 400.86,$ 1202.58,04/01/2024
554,Kimberly Walker DVM,Laptop,2,$ 1899.11,$ 3798.22,26/01/2024
555,Rachel Knox,Phone,2,€ 724.27,€ 1448.54,14/01/2024
556,Edward Matthews,Phone,5,€ 767.67,€ 3838.35,20/01/2024
557,Mr. Kevin Cooper,Phone,2,$ 923.74,$ 1847.48,19/01/2024
558,Norma Luna,Tablet,2,€ 908.15,€ 1816.3,05/01/2024
559,Ricardo Phillips,Headphones,3,$ 655.94,$ 1967.82,25/01/2024
560,Lauren Thomas,Laptop,5,$ 582.8,$ 2914.0,09/01/2024
561,Chase Greer,Monitor,5,$ 1163.6,$ 5818.0,10/01/2024
562,Matthew Wright,Tablet,1,€ 1856.02,€ 1856.02,24/01/2024
563,Billy Martin,Tablet,3,$ 1793.37,$ 5380.11,12/01/2024
564,Mark Combs,Monitor,5,€ 209.62,€ 1048.1,06/01/2024
565,Michael Cervantes,Mouse,1,$ 147.06,$ 147.06,21/01/2024
566,Joshua Lee,Keyboard,1,$ 1939.36,$ 1939.36,20/01/2024
567,Gabriella Mueller,Monitor,4,$ 1636.66,$ 6546.64,31/01/2024
568,Alejandro Murray,Tablet,4,$ 1174.22,$ 4696.88,04/01/2024
569,Kristen Schultz,Headphones,2,$ 1096.67,$ 2193.34,12/01/2024
570,Michelle Harris,Laptop,2,€ 804.05,€ 1608.1,03/01/2024
571,Ashley Barrett,Monitor,2,€ 1475.57,€ 2951.14,05/01/2024
572,Stacey Wilson,Keyboard,2,€ 1102.0,€ 2204.0,08/01/2024
573,Mr. Alan Mosley,Mouse,4,$ 1936.19,$ 7744.76,22/01/2024
574,Mrs. Victoria Adams DDS,Keyboard,2,$ 1566.75,$ 3133.5,16/01/2024
575,Joanna Miller,Phone,5,€ 1560.95,€ 7804.75,04/01/2024
576,Carolyn Taylor,Monitor,2,€ 1010.77,€ 2021.54,06/01/2024
577,Kelly Davis,Laptop,4,€ 275.85,€ 1103.4,26/01/2024
578,Matthew Lindsey,Tablet,5,$ 164.43,$ 822.15,26/01/2024
579,Travis Moore,Laptop,5,€ 1150.51,€ 5752.55,10/01/2024
580,Dustin Sheppard,Monitor,4,€ 887.19,€ 3548.76,03/01/2024
581,Benjamin Bullock,Phone,4,€ 186.17,€ 744.68,18/01/2024
582,Cynthia Williams,Headphones,3,€ 1074.11,€ 3222.33,26/01/2024
583,James Johnson,Phone,5,$ 1419.84,$ 7099.2,10/01/2024
584,Leslie Sanchez,Tablet,3,$ 1919.2,$ 5757.6,19/01/2024
585,Benjamin Parks,Mouse,3,€ 573.42,€ 1720.26,11/01/2024
586,Gary Porter,Headphones,1,$ 1245.14,$ 1245.14,16/01/2024
587,Brianna Fritz,Phone,4,€ 58.67,€ 234.68,15/01/2024
588,Greg Warren,Mouse,2,€ 1299.15,€ 2598.3,15/01/2024
589,Robert Green,Phone,4,€ 1979.36,€ 7917.44,20/01/2024
590,Natasha Soto,Monitor,4,€ 998.98,€ 3995.92,22/01/2024
591,Cynthia Blankenship,Keyboard,1,€ 232.79,€ 232.79,01/01/2024
592,Thomas Odonnell,Phone,1,€ 1464.52,€ 1464.52,08/01/2024
593,Julie Kim,Keyboard,1,$ 949.72,$ 949.72,17/01/2024
594,Laura Dunn,Tablet,1,$ 1655.4,$ 1655.4,29/01/2024
595,Sabrina Miller,Mouse,2,$ 135.62,$ 271.24,22/01/2024
596,Julia Jones,Laptop,4,€ 1158.13,€ 4632.52,06/01/2024
597,Brittany Pierce,Laptop,3,€ 129.93,€ 389.79,08/01/2024
598,Ashley Lee,Phone,1,€ 1654.76,€ 1654.76,01/01/2024
599,Julie Lam,Keyboard,4,$ 1997.41,$ 7989.64,08/01/2024
600,Jimmy Flowers,Monitor,2,€ 1056.23,€ 2112.46,11/01/2024
601,Donna Wilkins,Mouse,2,€ 1467.99,€ 2935.98,06/01/2024
602,Randall Gutierrez,Headphones,1,€ 1341.8,€ 1341.8,05/01/2024
603,Dawn Herring,Keyboard,3,$ 1147.41,$ 3442.23,05/01/2024
604,Frank Guzman,Keyboard,4,€ 782.71,€ 3130.84,13/01/2024
605,Nancy Norris,Mouse,1,€ 1008.43,€ 1008.43,30/01/2024
606,Dennis Long,Phone,5,$ 393.96,$ 1969.8,24/01/2024
607,Kathleen Foster,Headphones,3,$ 87.82,$ 263.46,24/01/2024
608,Brittany Carlson,Phone,1,$ 858.04,$ 858.04,20/01/2024
609,Andrea Martin,Laptop,5,$ 290.63,$ 1453.15,30/01/2024
610,Nicholas Saunders,Phone,2,$ 1720.9,$ 3441.8,31/01/2024
611,Travis Spencer,Monitor,2,€ 95.45,€ 190.9,15/01/2024
612,Janet Church,Mouse,3,€ 773.69,€ 2321.07,05/01/2024
613,Tracy James,Headphones,1,€ 1486.78,€ 1486.78,16/01/2024
614,Amber Cardenas,Headphones,3,€ 1709.16,€ 5127.48,03/01/2024
615,Samantha Moody,Tablet,4,$ 1242.68,$ 4970.72,09/01/2024
616,Tyler Smith,Keyboard,2,$ 191.28,$ 382.56,22/01/2024
617,Carol Navarro,Tablet,5,€ 1293.59,€ 6467.95,20/01/2024
618,Amanda Miller,Laptop,1,$ 1474.61,$ 1474.61,10/01/2024
619,Courtney Garza,Keyboard,2,$ 1765.26,$ 3530.52,04/01/2024
620,Denise Romero,Phone,2,$ 1049.0,$ 2098.0,24/01/2024
621,Derek Robinson,Phone,1,€ 1124.69,€ 1124.69,16/01/2024
622,Felicia Mcfarland,Monitor,1,$ 755.65,$ 755.65,26/01/2024
623,Shelley Sawyer,Laptop,1,$ 1290.18,$ 1290.18,12/01/2024
624,Brandi Ramsey,Laptop,5,€ 920.74,€ 4603.7,15/01/2024
625,Melissa Myers,Headphones,5,$ 1195.04,$ 5975.2,25/01/2024
626,Christina Stephenson,Tablet,1,$ 767.91,$ 767.91,08/01/2024
627,Erin Moyer,Phone,4,$ 1362.18,$ 5448.72,20/01/2024
628,Sarah Graham,Phone,2,$ 1957.43,$ 3914.86,02/01/2024
629,Laura Combs,Tablet,3,€ 202.12,€ 606.36,28/01/2024
630,Alison Hunt,Laptop,2,€ 79.16,€ 158.32,20/01/2024
631,Juan Henderson,Keyboard,4,$ 1198.9,$ 4795.6,19/01/2024
632,Matthew Cooper,Monitor,3,€ 176.27,€ 528.81,06/01/2024
633,Morgan Reed,Keyboard,3,$ 313.94,$ 941.82,21/01/2024
634,Nicholas Ryan,Keyboard,2,€ 430.97,€ 861.94,17/01/2024
635,Matthew Olson,Mouse,4,$ 345.08,$ 1380.32,18/01/2024
636,Amy Taylor,Monitor,2,€ 71.88,€ 143.76,11/01/2024
637,Andrea Sutton,Laptop,1,€ 1703.27,€ 1703.27,12/01/2024
638,Nicole Jones MD,Monitor,2,$ 1768.35,$ 3536.7,03/01/2024
639,Rachel Ortiz,Laptop,5,$ 1810.56,$ 9052.8,13/01/2024
640,Evan Dixon,Monitor,3,€ 1219.29,€ 3657.87,24/01/2024
641,Tyler Walker,Headphones,5,$ 1876.24,$ 9381.2,11/01/2024
642,Allison Brown,Phone,1,$ 1122.48,$ 1122.48,07/01/2024
643,Katherine Oconnor,Laptop,5,$ 1652.03,$ 8260.15,27/01/2024
644,Sarah Johnson,Headphones,3,$ 1049.48,$ 3148.44,21/01/2024
645,George Thompson,Mouse,5,€ 1008.17,€ 5040.85,13/01/2024
646,Kristine Reyes,Tablet,3,$ 544.73,$ 1634.19,25/01/2024
647,Michael Marsh,Tablet,1,€ 718.45,€ 718.45,30/01/2024
648,Eduardo Alexander,Tablet,1,$ 1698.98,$ 1698.98,02/01/2024
649,Alexander Farmer,Monitor,2,$ 1246.02,$ 2492.04,17/01/2024
650,Brett Maldonado,Mouse,4,€ 582.58,€ 2330.32,28/01/2024
651,Brian Lane,Monitor,5,€ 1534.18,€ 7670.9,06/01/2024
652,Carolyn Johnston,Tablet,2,€ 1438.78,€ 2877.56,20/01/2024
653,Michael Tyler,Monitor,5,€ 951.09,€ 4755.45,25/01/2024
654,Lucas Campbell,Headphones,1,€ 1164.99,€ 1164.99,11/01/2024
655,Casey Mason,Phone,1,$ 1936.52,$ 1936.52,30/01/2024
656,Joan Weeks,Keyboard,4,$ 1297.43,$ 5189.72,15/01/2024
657,Sean Smith,Mouse,3,$ 257.86,$ 773.58,28/01/2024
658,Erin Johnson,Keyboard,5,€ 1265.34,€ 6326.7,10/01/2024
659,Sherry Ford,Laptop,2,€ 1633.02,€ 3266.04,30/01/2024
660,Keith Johnson,Keyboard,1,$ 675.88,$ 675.88,07/01/2024
661,Abigail Bell,Laptop,3,$ 139.8,$ 419.4,28/01/2024
662,Casey Byrd DDS,Headphones,4,€ 591.97,€ 2367.88,29/01/2024
663,Katherine Taylor,Keyboard,4,$ 1639.85,$ 6559.4,02/01/2024
664,Mandy Davis,Phone,3,$ 539.39,$ 1618.17,24/01/2024
665,Randall Davenport,Keyboard,2,$ 1031.62,$ 2063.24,05/01/2024
666,Madeline Jones,Keyboard,5,€ 79.42,€ 397.1,11/01/2024
667,Robert Calhoun,Monitor,2,$ 152.57,$ 305.14,07/01/2024
668,Mitchell Singleton,Phone,5,€ 505.72,€ 2528.6,19/01/2024
669,Melanie Brown,Tablet,2,$ 465.1,$ 930.2,01/01/2024
670,Luke Mcdaniel,Headphones,2,$ 452.44,$ 904.88,10/01/2024
671,Robin Finley,Laptop,1,$ 1351.2,$ 1351.2,09/01/2024
672,Marisa Hartman,Phone,4,$ 98.18,$ 392.72,03/01/2024
673,Rhonda Tate,Tablet,3,€ 247.94,€ 743.82,24/01/2024
674,Daniel Ibarra,Mouse,2,€ 1192.18,€ 2384.36,31/01/2024
675,Charles Anderson,Monitor,3,€ 761.12,€ 2283.36,19/01/2024
676,Richard Travis,Tablet,2,$ 1390.63,$ 2781.26,07/01/2024
677,Steven Kirk,Monitor,5,€ 1395.92,€ 6979.6,14/01/2024
678,Sarah White,Laptop,2,€ 1309.88,€ 2619.76,16/01/2024
679,Richard Morgan,Tablet,1,$ 1902.49,$ 1902.49,31/01/2024
680,Ryan Thomas,Phone,5,€ 861.37,€ 4306.85,02/01/2024
681,Hannah Fitzgerald,Keyboard,3,€ 1911.95,€ 5735.85,22/01/2024
682,Kevin Murphy,Monitor,3,$ 495.9,$ 1487.7,25/01/2024
683,Tommy Cisneros,Monitor,5,$ 898.09,$ 4490.45,04/01/2024
684,Michael Rodriguez,Phone,4,$ 1657.39,$ 6629.56,09/01/2024
685,Jean Ritter,Headphones,3,$ 1332.98,$ 3998.94,22/01/2024
686,Brett Thompson DDS,Monitor,1,€ 707.4,€ 707.4,31/01/2024
687,Renee Drake,Keyboard,4,€ 1801.72,€ 7206.88,12/01/2024
688,Shawn Ramsey,Tablet,2,€ 747.1,€ 1494.2,01/01/2024
689,Brett Escobar,Mouse,3,€ 1639.17,€ 4917.51,21/01/2024
690,Christopher Alvarado,Keyboard,1,$ 136.72,$ 136.72,31/01/2024
691,Danielle Hill,Laptop,2,€ 147.55,€ 295.1,10/01/2024
692,Gary Torres,Laptop,4,€ 602.54,€ 2410.16,22/01/2024
693,Brandon Brown,Monitor,3,$ 1949.22,$ 5847.66,07/01/2024
694,Micheal Carrillo Jr.,Monitor,4,€ 1781.89,€ 7127.56,10/01/2024
695,Hannah Roberts,Headphones,4,$ 991.3,$ 3965.2,04/01/2024
696,Brian Martinez MD,Mouse,2,€ 1585.09,€ 3170.18,11/01/2024
697,Allen Santos,Phone,5,$ 465.67,$ 2328.35,24/01/2024
698,Gary Rodriguez,Mouse,2,$ 1101.28,$ 2202.56,02/01/2024
699,Anna Evans,Tablet,5,€ 1618.88,€ 8094.4,20/01/2024
700,Michelle Fitzgerald,Monitor,1,€ 905.62,€ 905.62,14/01/2024
